subject,predicate,object,timestamp,latitude,longitude,source,force,tracking_id,uuid,entity_type,damage,smoke,flaming,mobility_kill,firepower_kill,suppression_level
"ENMORT002","FFE-On-Location ""Location={-5498755.048693, -2250824.434840, 2311307.787782}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:53:44.000Z",21.37453609,-157.73721308,"UAV 2","2","1:3001:282","ENMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRMORT003","FFE-On-Location ""Location={-5499460.953457, -2250814.454542, 2309743.262342}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:53:44.000Z",21.39112150,-157.73710768,"UAV 2","1","1:3001:287","FRMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENMIM001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:53:44.000Z",21.36972217,-157.73690655,"UAV 2","2","1:3001:303","ENMIM001","1:1:225:28:2:0:0","0","false","false","false","false","0"
"ENCAESAR001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:53:44.000Z",21.36999394,-157.73495090,"UAV 2","2","1:3001:308","ENCAESAR001","1:1:71:4:0:0:0","0","false","false","false","false","0"
"ENMORT003","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:53:44.000Z",21.37463664,-157.73725624,"UAV 2","2","1:3001:315","ENMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37399573,-157.74288102,"UAV 2","2","1:3001:5","ENM1A2003","1:1:225:1:1:3:0","0","false","false","false","false","0"
"ENT72007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37194955,-157.74172494,"UAV 2","2","1:3001:28","ENT72007","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENT72012","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37175204,-157.74165503,"UAV 2","2","1:3001:36","ENT72012","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR60001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36932237,-157.74061588,"UAV 2","2","1:3001:43","ENBTR60001","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37408028,-157.74303109,"UAV 2","2","1:3001:49","ENM1A2001","1:1:225:1:1:3:0","0","false","false","false","false","0"
"FRT69007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:53:44.000Z",21.38723498,-157.73572679,"UAV 2","1","1:3001:51","FRT69007","1:1:45:1:2:1:0","0","false","false","false","false","0"
"ENT72008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37199458,-157.74163224,"UAV 2","2","1:3001:56","ENT72008","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENM1A2005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37390786,-157.74272979,"UAV 2","2","1:3001:62","ENM1A2005","1:1:225:1:1:3:0","0","false","false","false","false","0"
"ENT72002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37205987,-157.74162483,"UAV 2","2","1:3001:69","ENT72002","1:1:222:1:2:1:0","0","false","false","false","false","0"
"FRT80002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:53:44.000Z",21.38297308,-157.75081137,"UAV 2","1","1:3001:78","FRT80002","1:1:222:1:1:1:0","0","false","false","false","false","0"
"ENM35004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:53:44.000Z",21.37341718,-157.73326644,"UAV 2","2","1:3001:91","ENM35004","1:1:225:7:1:6:0","0","false","false","false","false","0"
"ENBTR60006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36891299,-157.74038866,"UAV 2","2","1:3001:107","ENBTR60006","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENBTR80004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36897020,-157.74031330,"UAV 2","2","1:3001:123","ENBTR80004","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENT72001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37160858,-157.74176139,"UAV 2","2","1:3001:125","ENT72001","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37346325,-157.74317676,"UAV 2","2","1:3001:137","ENM1A2002","1:1:225:1:1:3:0","0","false","false","false","false","0"
"FRT69003","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:53:44.000Z",21.38708540,-157.73537368,"UAV 2","1","1:3001:149","FRT69003","1:1:45:1:2:1:0","0","false","false","false","false","0"
"ENT72009","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37125490,-157.74179529,"UAV 2","2","1:3001:171","ENT72009","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR80006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36908297,-157.74016252,"UAV 2","2","1:3001:172","ENBTR80006","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENT72011","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37116316,-157.74180411,"UAV 2","2","1:3001:176","ENT72011","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENT72004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37151020,-157.74167463,"UAV 2","2","1:3001:182","ENT72004","1:1:222:1:2:1:0","0","false","false","false","false","0"
"FRT80008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:53:44.000Z",21.38274715,-157.75079612,"UAV 2","1","1:3001:202","FRT80008","1:1:222:1:1:1:0","0","false","false","false","false","0"
"ENT72010","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37124775,-157.74169984,"UAV 2","2","1:3001:207","ENT72010","1:1:222:1:2:1:0","0","false","false","false","false","0"
"FRMORT004","None","-","2026-08-09T08:53:44.000Z",21.39119933,-157.73718822,"UAV 2","1","1:3001:213","FRMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENT72006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37142583,-157.74168276,"UAV 2","2","1:3001:224","ENT72006","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR60007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36872599,-157.74048006,"UAV 2","2","1:3001:261","ENBTR60007","1:1:222:2:8:1:0","0","false","false","false","false","0"
"FRT69008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:53:44.000Z",21.38753698,-157.73537270,"UAV 2","1","1:3001:268","FRT69008","1:1:45:1:2:1:0","0","false","false","false","false","0"
"ENBTR60008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36878172,-157.74040456,"UAV 2","2","1:3001:274","ENBTR60008","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENBTR80007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36889788,-157.74025390,"UAV 2","2","1:3001:276","ENBTR80007","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENBTR80005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36902219,-157.74023758,"UAV 2","2","1:3001:294","ENBTR80005","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENBTR60004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36879671,-157.74053938,"UAV 2","2","1:3001:322","ENBTR60004","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.37340257,-157.74299702,"UAV 2","2","1:3001:336","ENM1A2004","1:1:225:1:1:3:0","0","false","false","false","false","0"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:53:44.000Z",21.36885237,-157.74046387,"UAV 2","2","1:3001:352","ENBTR60005","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37337901,-157.74310663,"UAV 2","2","1:3001:1469","ENM1A2003","1:1:225:1:1:3:0","0","false","false","false","false","0"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:21.000Z",21.38795805,-157.75056245,"UAV 2","1","1:3001:1481","FRTRK2004","1:1:225:7:12:8:0","0","false","false","false","false","0"
"ENCAESAR002","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.37011579,-157.73488768,"UAV 2","2","1:3001:1499","ENCAESAR002","1:1:71:4:0:0:0","0","false","false","false","false","0"
"ENT72012","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37110216,-157.74171347,"UAV 2","2","1:3001:1500","ENT72012","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR60001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36882493,-157.74059709,"UAV 2","2","1:3001:1507","ENBTR60001","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENMORT005","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.37457651,-157.73710572,"UAV 2","2","1:3001:1512","ENMORT005","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENM1A2001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37343756,-157.74328907,"UAV 2","2","1:3001:1513","ENM1A2001","1:1:225:1:1:3:0","0","false","false","false","false","0"
"FRTRK1003","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:21.000Z",21.38812433,-157.75044009,"UAV 2","1","1:3001:1519","FRTRK1003","1:1:225:7:12:0:0","0","false","false","false","false","0"
"ENT72008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37128207,-157.74169621,"UAV 2","2","1:3001:1520","ENT72008","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENM1A2005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37332045,-157.74292420,"UAV 2","2","1:3001:1526","ENM1A2005","1:1:225:1:1:3:0","0","false","false","false","false","0"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:59:21.000Z",21.38691354,-157.73533465,"UAV 2","1","1:3001:1530","FRT69001","1:1:45:1:2:1:0","0","false","false","false","false","0"
"ENT72002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37155193,-157.74167033,"UAV 2","2","1:3001:1533","ENT72002","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENMORT004","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.37447596,-157.73706256,"UAV 2","2","1:3001:1535","ENMORT004","1:1:71:10:1:0:1","0","false","false","false","false","0"
"FRTRK1001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:21.000Z",21.38830321,-157.75041322,"UAV 2","1","1:3001:1548","FRTRK1001","1:1:225:7:12:0:0","0","false","false","false","false","0"
"ENGAZ001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.37319419,-157.73304052,"UAV 2","2","1:3001:1559","ENGAZ001","1:1:222:7:8:0:0","0","false","false","false","false","0"
"ENBTR60006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36886549,-157.74038588,"UAV 2","2","1:3001:1568","ENBTR60006","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENBTR80004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36892128,-157.74031006,"UAV 2","2","1:3001:1584","ENBTR80004","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENT72001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37156001,-157.74176636,"UAV 2","2","1:3001:1586","ENT72001","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR60003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36893652,-157.74044544,"UAV 2","2","1:3001:1590","ENBTR60003","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENM1A2002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37340828,-157.74319785,"UAV 2","2","1:3001:1598","ENM1A2002","1:1:225:1:1:3:0","0","false","false","false","false","0"
"ENBTR80001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36899231,-157.74036962,"UAV 2","2","1:3001:1602","ENBTR80001","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENCAESAR004","Move to {-5499444.816370, -2250654.663336, 2309957.213850}","-","2026-08-09T08:59:21.000Z",21.37005657,-157.73475759,"UAV 2","2","1:3001:1603","ENCAESAR004","1:1:71:4:0:0:0","0","false","false","false","false","0"
"ENGAZ002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.37328190,-157.73306354,"UAV 2","2","1:3001:1626","ENGAZ002","1:1:222:7:8:0:0","0","false","false","false","false","0"
"ENT72009","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37120019,-157.74180088,"UAV 2","2","1:3001:1632","ENT72009","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR80006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36903287,-157.74015841,"UAV 2","2","1:3001:1633","ENBTR80006","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENT72011","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37111024,-157.74180950,"UAV 2","2","1:3001:1637","ENT72011","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENT72004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37146197,-157.74167895,"UAV 2","2","1:3001:1643","ENT72004","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENM35002","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.37345731,-157.73310956,"UAV 2","2","1:3001:1645","ENM35002","1:1:225:7:1:6:0","0","false","false","false","false","0"
"ENGAZ003","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.37321576,-157.73294689,"UAV 2","2","1:3001:1654","ENGAZ003","1:1:222:7:8:0:0","0","false","false","false","false","0"
"ENBTR80003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36910389,-157.74021797,"UAV 2","2","1:3001:1658","ENBTR80003","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENM35001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.37336961,-157.73308654,"UAV 2","2","1:3001:1659","ENM35001","1:1:225:7:1:6:0","0","false","false","false","false","0"
"FRT80008","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-","2026-08-09T08:59:21.000Z",21.38272998,-157.75083059,"UAV 2","1","1:3001:1661","FRT80008","1:1:222:1:1:1:0","0","false","false","false","false","0"
"ENT72010","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37119211,-157.74170484,"UAV 2","2","1:3001:1666","ENT72010","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENT72006","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37137202,-157.74168758,"UAV 2","2","1:3001:1683","ENT72006","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENCAESAR003","FFE-On-Location ""Location={-5498511.672389, -2250935.799735, 2311770.746054}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.36993473,-157.73482081,"UAV 2","2","1:3001:1687","ENCAESAR003","1:1:71:4:0:0:0","0","false","false","false","false","0"
"ENBTR60002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36888072,-157.74052127,"UAV 2","2","1:3001:1693","ENBTR60002","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENMORT001","FFE-On-Location ""Location={-5499123.141030, -2250320.406046, 2311025.754248}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.37443553,-157.73716992,"UAV 2","2","1:3001:1694","ENMORT001","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENBTR60007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36868289,-157.74047797,"UAV 2","2","1:3001:1720","ENBTR60007","1:1:222:2:8:1:0","0","false","false","false","false","0"
"FRTRK2001","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:21.000Z",21.38803490,-157.75045353,"UAV 2","1","1:3001:1728","FRTRK2001","1:1:225:7:12:8:0","0","false","false","false","false","0"
"ENBTR60008","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36873868,-157.74040214,"UAV 2","2","1:3001:1731","ENBTR60008","1:1:222:2:8:1:0","0","false","false","false","false","0"
"FRTRK2002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:21.000Z",21.38794546,-157.75046696,"UAV 2","1","1:3001:1732","FRTRK2002","1:1:225:7:12:8:0","0","false","false","false","false","0"
"ENBTR80007","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36885026,-157.74025050,"UAV 2","2","1:3001:1733","ENBTR80007","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENMORT002","FFE-On-Location ""Location={-5498755.048693, -2250824.434840, 2311307.787782}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.37453609,-157.73721308,"UAV 2","2","1:3001:1739","ENMORT002","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENGAZ004","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.37330346,-157.73296991,"UAV 2","2","1:3001:1743","ENGAZ004","1:1:222:7:8:0:0","0","false","false","false","false","0"
"ENBTR80005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36897708,-157.74023423,"UAV 2","2","1:3001:1751","ENBTR80005","1:1:222:2:13:0:0","0","false","false","false","false","0"
"FRTRK1002","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:21.000Z",21.38821377,-157.75042666,"UAV 2","1","1:3001:1758","FRTRK1002","1:1:225:7:12:0:0","0","false","false","false","false","0"
"ENMIM001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.36971525,-157.73688575,"UAV 2","2","1:3001:1760","ENMIM001","1:1:225:28:2:0:0","0","false","false","false","false","0"
"ENCAESAR001","Move to {-5499460.953457, -2250814.454542, 2309743.262342}","-","2026-08-09T08:59:21.000Z",21.36999394,-157.73495090,"UAV 2","2","1:3001:1765","ENCAESAR001","1:1:71:4:0:0:0","0","false","false","false","false","0"
"ENMORT003","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:m9333he. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:21.000Z",21.37463664,-157.73725624,"UAV 2","2","1:3001:1770","ENMORT003","1:1:71:10:1:0:1","0","false","false","false","false","0"
"ENBTR60004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36875391,-157.74053753,"UAV 2","2","1:3001:1777","ENBTR60004","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENBTR80002","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36904810,-157.74029380,"UAV 2","2","1:3001:1789","ENBTR80002","1:1:222:2:13:0:0","0","false","false","false","false","0"
"ENM1A2004","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.37334973,-157.74301541,"UAV 2","2","1:3001:1791","ENM1A2004","1:1:225:1:1:3:0","0","false","false","false","false","0"
"ENBTR60005","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:21.000Z",21.36880970,-157.74046170,"UAV 2","2","1:3001:1807","ENBTR60005","1:1:222:2:8:1:0","0","false","false","false","false","0"
"ENM1A2003","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:22.000Z",21.37349184,-157.74306536,"UAV 2","2","1:3001:1469","ENM1A2003","1:1:225:1:1:3:0","0","false","false","false","false","0"
"FRTRK2004","Move to {-5498755.048693, -2250824.434840, 2311307.787782}","-","2026-08-09T08:59:22.000Z",21.38795272,-157.75051646,"UAV 2","1","1:3001:1481","FRTRK2004","1:1:225:7:12:8:0","0","false","false","false","false","0"
"ENCAESAR002","FFE-On-Location ""Location={-5498358.113175, -2250865.429793, 2312201.552453}""  Name of Weapons to Fire: Indirect-Fire-Gun:M107-155mm. Number-Of-Rounds: 1. Height-Above-Terrain: 0","-","2026-08-09T08:59:22.000Z",21.37011579,-157.73488768,"UAV 2","2","1:3001:1499","ENCAESAR002","1:1:71:4:0:0:0","0","false","false","false","false","0"
"ENT72012","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:22.000Z",21.37121601,-157.74170323,"UAV 2","2","1:3001:1500","ENT72012","1:1:222:1:2:1:0","0","false","false","false","false","0"
"ENBTR60001","Move to {-5499107.729384, -2250754.164082, 2310538.606898}","-","2026-08-09T08:59:22.000Z",21.36892061,-157.74060070,"UAV 2","2","1:3001:1507","ENBTR60001","1:1:222:2:8:1:0","0","false","false","false","false","0"
